content,
"#xochilovers ?Donde estan?  Participen! 
#Encuesta a #Mexicanos

Vamos todos a votar!!!

#XochitlVa 
#XochitlGalvez 
#XochitlVa 
#XochitlGalvezPresidenta2024 
@xochilove_rs 
@Xochitl2024 
@XiudadanosMx 
@XochitlGalvez 
@espinozagerardo 
@too_alfaro 
#Xochitl ",
" ?Quien consideras que debe representar el Frente Amplio?

#FrenteAmplioPorMexico",
"@hectordelvalle @XochitlGalvez @mario_delgado @lopezobrador_ Asi son de puercos y corruptos, van hacer todo lo posible de ganar, pero ya estan perdidos, porque la ciudadania ya desperto y vamos a salir a votar. Hacer todo lo contrario a lo que paso en el Estado de Mexico.",
@FuerteAzul09 Lo dice el  que va a votar por @XochitlGalvez sigue llorando porque la 4T llego para quedarse ,
"@XochitlGalvez Jamas habra una mujer presidente, los poderosos de Mexico son extremadamente machistas y ellos mandan, no los 26 millones de mexicanos ( de los cuales la mitad son votos chuecos) que salen a votar",
"@XochitlGalvez Ahi la diferencia... Quieren tumulto, gente gritando.... Que haran por Mexico los de ese tumulto?... Que haran por ellos mismos?..  el tumulto o como le quieran llamar de Xochilt, en ese momento estaba trabajando.... Lo importante es que tenemos que salir solo un dia a votar!.",
"@GlodeJo07 Aqui te hablan @XochitlGalvez que ya dejes de hacerte p3nd3ja vendiendo lastima y pobreza , que solo la gente muy pero muy imbecil seria capaz de votar por una botarga como tu",
@dejoselapiz @XochitlGalvez Si lo dice ANLO hay que votar por Xochitl,
"De los mas de 30,000,000 que se quedaron sin acceso a servicios medicos... ?Cuantos son #ChairosOFifis?
!Que importa! 
Son mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @lopezobrador_ 
#XochitlVa",
"De los mas de 2,000 ninos muertos por falta de quimios... ?Cuantos eran #ChairosOFifis?
!Que importa! 
Eran mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @lopezobrador_ 
#XochitlVa",
"De los 26 muertos de la linea 12... ?Cuantos eran #ChairosOFifis?
!Que importa! 
Eran mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @Claudiashein 
#XochitlVa",
"De los mas de 800,000 muertos por el mal manejo de la pandemia... ?Cuantos eran #ChairosOFifis?
!Que importa! 
Eran mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @HLGatell 
#XochitlVa",
"De los mas de 150,000 muertos por ""abrazos, no balazos""... ?Cuantos eran #ChairosOFifis?
!Que importa! 
Eran mexicanos.
#ChairosYFifis van a votar por @XochitlGalvez para encarcelar a @lopezobrador_ 
#XochitlVa",
"@AlejoMVendrell @XochitlGalvez @juancar35546865 @LaWendyGuevara Si fueron esos votos, pero hay que aclarar que esos votos no quiere decir que fueron 18 millones de personas, ya que una sola persona podia votar hasta 10 veces por dia",
"@XochitlGalvez Espero que hayan hecho provecho las carnitas, ahora se comenta que esta semana se decide que integrante del frente queda excluido de la contienda..pregunta: como se va a determinar quien sera si los que nos registramos no sabemos por quien vamos a votar para que continue..aclarar",
"@XochitlGalvez Una pregunta :
Si estas registrada.
?Puedes votar en alguna casilla especial de otro estado?

Es que ya tenia reservacion desde hace meses para el fin de semana del 3 de septiembre",
"@mtracony @jpcastanon @HigueraB @fdodiaznaranjo @XochitlGalvez @lauvidales @anafvega @israelwa @zulygpr @AlvaroCueva @edelamadrid Concuerdo, Somos apaticos al votar, solo voltear a la pasada eleccion del Edo. Mex, una verdadera pena.",
"@XochitlGalvez Te faltan mas de 30 millones de ciudadanos que convencen y que obviamente no van a votar por ti....por ridicula, panzona, fea, feos modos y una larga lista de tracalas en tu asqueroso vida.",
@lopezdoriga @XochitlGalvez @mario_delgado Ya no deja votar por @mario_delgafo seguro hay mano negra,
"Aqui hay puros ciudadanos valientes que quieren un mejor pais. Por eso vamos con @XochitlGalvez 

Recuerda que tienes solo hasta este domingo para registrarte y poder votar el dia 3 de septiembre.

Registrate aqui 

https://t.co/EvFgWZvXB2

#XochitlVa 
#MexicoLibre https://t.co/BA89bEb4PI",
"Esta es, para mi, una de las razones mas importantes y de peso para votar por @XochitlGalvez, llevo a Quintana Roo y su selva muy profundo en mi corazon y es la primera que habla de sus acuiferos... ojala llegues, Xochitl... ojala",
"El problema no es el #TrenMaya en si, de lo que estamos en contra es de la devastacion ambiental que ha causado su construccion.

Encontraron agua limpia justo debajo del Tramo 5. Este acuifero es indispensable para la seguridad hidrica de la peninsula. 

!Urge proteger esta zona!",
"@dejoselapiz @JuanMan28300270 @XochitlGalvez Pero claro, por supuesto, obvio. Votar por las corcholatas es votar por Diaz Ordaz. Echeverria, Lopez Porpillo, Salinas, Fox, Calderon y Pena.El orate de palacio es la suma de lo peor de la historia.
Preferible votar por una botarga que por una muneca de ventrilucuo o un titere.",
"@XochitlGalvez Que pena de candidata, no estas contendiendo en Master Chef, nos vale madre donde comes y lo que comes. Estas cayendo en el ejemplo populachero de las corcholata. Que pena. Y mas pena me doy por tener que votar por ti, pues de la Madrid es mucho mejor pero sin oportunidad.",
@XochitlGalvez ?Por que habra gente que quiera votar por esta cosa?,
@XochitlGalvez No pienso votar por ti,
@politicomx @XochitlGalvez @mario_delgado Por eso voy a votar por Xochitl ella tiene sed de justicia como millones de mexicanos. Queremos ver a Mario a Claudia y Lopez en la carcel.,
@dejoselapiz @XochitlGalvez Votar por esta asquerosa botarga inflada? Ni mariguano.,
"@XochitlGalvez Que comentario tan decepcionante.
Quiero votar por ti, Xochitl, no por la mediocridad de morena.",
"@Dionicio664564 @erik_ortuno @XochitlGalvez Muy bien Sr. Dionicio, ud. Es libre de votar por quien guste, eso es democracia. 
Mi voto sera para quien quede de Morena, como lo hara la mayoria de la gente que SI estamos bien informados y que ya no nos dejamos enganar por chayoteros.
Bendiciones!",
"@XochitlGalvez ?Y que clase de Mexico merecemos segun usted? El mismo que prometio Fox en su momento?
Votar por Xochitl es volver al pasado",
"@XochitlGalvez Jaja colgandose de la fama y tendencia actual, asi como lo hizo con el presidente hasta que exhibio sus fraudes y contratos millonarios! No le crean a esta gente! Votar en todo x morena!",
@DonPorfifirio Y que propones: votar por @XochitlGalvez...??? Porque ahi tambien estariamos cavando con singular alegria...,
"@ChivasHincha @AztecaNoticias @SEP_mx @VILLALVAZO13 @HMeridiano Lo que es estar igual de estupido que @VILLALVAZO13 y @Javier_Alatorre que creyeron que existia el chupacabras jajajaja, mas bien los pend3jos son los que van a votar por Lady Botarga @XochitlGalvez",
@XochitlGalvez Ojo esta xochitl es bien corrupta y  esta usando jueces amodo para que le den amparos para que  no conozcamos lo ilicito de sus empresas   por eso no hay que votar por xochitl galvez.. es la cara de la corrupcion  !,
@XochitlGalvez No vamos a votar por una hipocrita doble caray muy corrupta que la corrieron de una entrevista en hidalgo,
@revistaetcetera @XochitlGalvez Felicidades Sr. Juez..asi deberian actuar todos los Jueses de Mexico..ese hombre quiera o no YA SE VA..GRACIAS A DIOS Y SI LOS MEXICANOS HACEMOS LO CORRECTO QUE SERA NO VOTAR MAS POR LOS MORENOS..,
@lopezdoriga @XochitlGalvez @mario_delgado Pues no lo dudo porque todos tienen cola pero hay que votar por la mejor opcion,
"@XochitlGalvez Ahora si no hay por quien votar! Eso de felicitar al senor disfrazado de senora no hace alusion a la inclusion, sino a la decadencia de la sociedad mexicana que por cierto, usted como lider deberia tratar de empezar a cambiar! Muy superficial mencionar este tipo de productos.",
"@samano_O @ciegopositivo @XochitlGalvez Esta facilisimo: NO VOTES POR EL PAN. Yo no pienso votar por el PAN. Apoyare a XG votando por ella a traves del PRD o MC, si decide unirse.",
"@FreddyOliviery @XochitlGalvez La verdad, a nadie le importa lo que pienses. Igual vamos a votar por Xochitl.",
"@XochitlGalvez No se crean banda,  los MIchoacanos no estamos tan pndejos para votar por una corrupta como la #botarga ! Nunca se nos va olvidar lo que ella representa, al PRIAN! Asi que, ACHSM botarga.",
"@catexiana @XochitlGalvez De hecho, ella si es radical, no veo que se preocupe mas que por los indigenas y las mujeres, solo de eso habla. Y lo que dices de votar por sacar a Morena, pues si, pero no con un mal candidato, o se repetira lo que hicieron con Lopez, por sacar al PRI votaron por el .",
@dejoselapiz @XochitlGalvez Y votar por @Claudiashein es votar por el pendejo del anciano?,
"@XochitlGalvez La corrupta que se la llevo diviendo en el Senado, recolvandose con los panistas para no votar por ninguna iniciativa, no tienes moral, menos preparacion. https://t.co/8SzJoUqCn9",
@ReneGood @XochitlGalvez Nada nada mas con ver la cara de pendejo que tienes veo por quien vas a votar,
"@dejoselapiz @XochitlGalvez Todo eso que dijo Amlo es lo que ha hecho Morena, ni mas ni menos. Vas a votar por Morena?",
"@XochitlGalvez Venga, a juntar firmas para poder votar el 03 de septiembre. ",
"@XochitlGalvez Que rayos dices??? No queremos mas ideologia de genero. Estamos artos. No hay por quien votar. Eres lo mismo que AMLO, solo que en otra coalicion.",
"@XochitlGalvez Cuando vayamos a votar no diremos nada y no necesitaremos senales, solo recordar quienes saquearon al Pais... https://t.co/VzvaTT2GiU",
Ya viste este comentario @XochitlGalvez? Jajaja ni tu siendo progre los progres te van a votar. Po-que son reignorantes. Ni saben que eres pro aborto y pro ideologia de genero. Los de izquierda no te votaran y los de derecha menos.,
@XochitlGalvez Pero tu y tu partido estan en contra de esa comunidad,
@XochitlGalvez Desesperados? Jajaj no es que tengas millones que quieran votar por ti,
"@XochitlGalvez Da seriedad a lo que buscas (la presidencia) ese programa solo lo venblos retrasados, los de MORENA  y de esos nadie va a votar por ti ",
"@XochitlGalvez En Colima, donde me registro, para votar x Xochitl?",
@XochitlGalvez Ya la cag... Galvez; iba a votar por ti,
"@ReneGood @remike38 @XochitlGalvez Pues deberias asegurarte bien,cuales son los planes de tu  candidato antes de votar,por que si no les pasa lo mismo que el 2018. https://t.co/uPS92fFEWY",
"@LOVREGA Totalmente de acuerdo. ojala que @XochitlGalvez logre sacar a votar, a quienes les vale madre el pais y no votan.",
"@XochitlGalvez Senadora, ya que anda muy al dia en temas de interes nacional; ?Que opina del aterrador hallazgo de 32 cuerpos desmembrados y congelados en casas de seguridad del crimen organizado en Poza Rica, Veracruz?
?Que podria hacer usted al respecto si decidieramos votar por usted?",
@samano_O @XochitlGalvez Xochitl no es el PAN y para apoyarla no sera necesario votar por el PAN pues tendra el respaldo de varios partidos.,
"@IconoclastaMx85 @ReneGood @XochitlGalvez Incluso muchos de los odiadores  por decreto no lo confiesan abiertamente pero saben por quien van a votar a todos los niveles, desde panistas muy pobres hasta empresarios medios a pequenitos que estan facturando  como nunca en pequeno comercio y pequena industria.",
@HugoIII1 @albuendia10 @ryo_hermoso @XochitlGalvez Pues mucha gente se arrepiente de votar por un porro ratero y ezquizofrenico.,
"A esos de @PartidoMorenaMx @mario_delgado @lopezobrador_ @Claudiashein @m_ebrard @adan_augusto quiero que me muestren una sola prueba real y verdadera de lo corrupta que dicen es @Xochitl2024 @XochitlGalvez para votar por su famosa 4ta ""transformacion"" de #Mexico  https://t.co/qM5UIxJIQ4",
"Dijo #AMLO que votar por @XochitlGalvez es votar por el rata Carlos Salinas de Gortari:
+Pobreza
+Desigualdad
+Corrupcion
+Humillacion al pueblo pobre
+Saqueos
?Usted votaria por una asquerosa botarga? https://t.co/zy9s9jmwrk",
"@XochitlGalvez 
Te voy a decir quienes van  a votar por ti
Va por Mexico 
Unid@s
MCCI
Mexicanos primero
Unete 
PRIANRD
BOA ... y los ONGs que se anexen 
Pero la mala noticia para ti , es que la conforman los mismos 
",
@damienlunaof @XochitlGalvez Yo ya no se por quien votar . B. Paredes (del PRI ) ya con eso no. Xochitl hace demasiados circo como para tomarla en serio. Ebrard tiene intenciones super indecifrables. Sheinbaum no tiene pensamiento propio. Adan= otro Peje,
"@catexiana @XochitlGalvez Yo no llevare en mi conciencia votar por alguien sin capacidad que danara a todos los mexicanos, todo por seguir una corriente de marketing bien manejado.",
"@Alejand80245820 @JJDiazMachuca @XochitlGalvez @lopezobrador_ @Claudiashein OSEA QUE ESTAS TODA PXNDXJA PARA VOTAR, NI MAS NI MENOS ASI SON LOS CHAIROS X",
@abrahamvanaya @Cisn1980 @XochitlGalvez Es el mismo miedo que aseguraste le tenia a Ale del Moral y que hizo que la gente se confiara y no fuera a votar por ella? O este es diferente? A ti te paga MORENA,
@XochitlGalvez Ya saben por quien no votar,
"@XochitlGalvez Y le deseo a usted que esos 18 MILLONES DE VOTOS que recibio el individuo ayer, tambien los reciba en las elecciones del 2024, que toda la bola que estaba ayer en la zona rosa muy al pendiente, tambien lo este en el 2024 y salga a votar ",
@deniseramosm Ven .... por que no debemos de votar por este senor  todo el apoyo para @XochitlGalvez,
"@XochitlGalvez NI que estuvieramos pendeXos para votar por esta gargaliota de @Xochitl2024
SSolo eres una marioneta sin voluntad propia, tu amo @ClaudioXGG y su gavilla te ordenan que hacer https://t.co/87rjPT8jli",
@XochitlGalvez ?Por que alguien quisiera votar por esto?,
@XochitlGalvez NO HAGA QUE ME ARREPIENTA DE MI DECISION DE VOTAR POR USTED EL PROXIMO ANO...,
Como debo de comentar segun tu? Sin saber de que hablo ni sustentarlo? LEE cuantas firmas necesita ese inmundo y rastrero traidor para registrarse...Y sabes que? SI PUEDO SALVAR AL PAIS CON SOLO IR A VOTAR. Hablas con un desprecio y fanatismo que solo un maniaco como Lozano puede inspirar. Donde esta mi falta de realismo ? Yo no veo patanes caminando sobre el agua...,
"@Ia__BeIlIezza @XochitlGalvez Oye este triunfo vale mucho, demuestra lo estoicos que podemos ser los mexicanos, estamos preparados para callar y cerrar los ojos mientras nos la meten doblada, como lo vaticino el tal Paco Ignacio Taibo 2 
A ver si asi salimos a votar en 2024...",
"Hagamos de cuenta que #Wendy es @XochitlGalvez.

Tenemos que votar millones de mexicanos para quitar a morena del poder.",
@XochitlGalvez Esto son de los errores que no debe cometer.  La banalidad no le va a dar su voto por este tuit.  Empiezo a creer que es mejor votar por Enrique.,
"@AmerangelLorenz @RicardoBSalinas @JMilei la derecha catolica pro oligarca de mexico cree que tan pronto le vamos a dar otra oportunidad para regresar a la presidencia, ni el DIOS hebreo YHAVE ni el espiritu santo me van a convencer de votar por ellos @XochitlGalvez @Xochitl2024 @EVerastegui",
"@AvseFernando @XochitlGalvez con la suscripcion de @VIX se podia votar 10 veces, ademas cambiabas de navegador o de computadora y podria volver a votar. No puede ser un punto de comparacion esa votacion de una verdadera democracia, en donde se garantiza el voto personal, libre, directo y secreto.",
@Arouet_V @XochitlGalvez Marco el frente amplio estuvo abierto para todos si no decidiste participar estas en tu derecho las propuestas si es elegida se haran en los tiempos de las mismas en el 24 solo tendremos una de dos votar a favor de morena o en contra de morena,
"@ofeliard @Bl4ck_Wolf22 @XochitlGalvez Como si votar por el PAN fuera simbolo de inteligencia. 

Votar por Wendy es igual de patetico que votar por el PAN.",
@albuendia10 @ryo_hermoso @XochitlGalvez Esta gente que se dice saber de voto son fanaticos del priand no comprenden el significado real ni de la politica y menos de votar. Es como los tontos que votaron a convergencia en NL x Samuel Garcia votaron por falsas promesas y eso se esta por repetir,
@SocorroArguell1 @edelamadrid @IsabelPrietoDM @XochitlGalvez El Lic. De La Madrid es un candidato muy educado y preparado pero considero q en este momento si hoy fueran las elecciones perderia ante Morena! Es una percepcion hipotetica y personal desde luego cada quien debe votar por el q crea que sera el o la mejor Presidente/a saludos,
"@XochitlGalvez 1400 millones de aspiraciones robadas.

Que formidable que ni en tu pueblo , ni tus parientes de alla digan que quieren votar por ti.
Los demas  menos.

#niunvotoaratachochilFALSAINDIA",
@viajero9041 @leozuckermann @XochitlGalvez Jajajaja.......que payasadas.......ni quien desee votar por esa......,
"@lopezdoriga @XochitlGalvez @mario_delgado Por que alimentas a la ignorancia con confusion Joaquin? la jefatura de gobierno de Xochitl en la Miguel hidalgo representa corrupcion como la del resto de su podrido partido, votar por Xochitl significa si a la division, si al juego de influencias y al 50% de Mexico ingobernado",
"@misaelmunozc @fotomelomana @XochitlGalvez Anda vaya entonces a votar por el partido que nos deja sin vacunas. Por el del senor que jamas se ha parado en una marcha y que quiere poner nuestros derechos a votacion.

Ciao.",
@XochitlGalvez Por esta senora quieren votar. Pobre Mexico... Que lejos estamos de un @nayibbukele,
@Bl4ck_Wolf22 @XochitlGalvez Amlover tenias que ser comparando un Reality Show con la vida real Jajajajaja  no es lo mismo el padron electoral donde solo las personas mayores de 18 y q tengan credencial pueden votar a una plataforma donde ninos y adultos pueden votar mil veces cada uno Hahaha que zoqu3te https://t.co/53dt2SadFr,
?Alguien sabe si los mexicanos en el extranjero vamos a poder votar el 3 de septiembre en la eleccion del candidato del Frente Amplio por Mexico? #XochitlVa @XochitlGalvez,
@inakibasauri @XochitlGalvez Seguramente les pidieron credencial del INE para votar por Wendy; no confundir la gimnasia con la magnesia.,
"@RoninShaolin @PelonGomis @V_TrujilloM @ChumelTorres @AtypicalTeve @jrsestaca @EVIDEGARAY @XochitlGalvez
Asi como se unieron con casi 40 millones de votos, por algo asi.
Deberian de votar por algo VERDADERAMENTE IMPORTANTE como es corregir el futuro del pais, y el error del 2018",
"!WENDY! !WENDY! !WENDYYYY! !Wendy Guevara gana en los corazones de sus fans, se gana a todo el pais !Y GANA LA CASA DE LOS FAMOSOS MEXICO! 

FELICIDADES, WENCHIS 
FELICIDADES, REINA 
FELICIDADES, CAMPEONA 

#LaCasaDeLosFamososMx 

@soywendyguevara https://t.co/XA3CLKljm6",
"@XochitlGalvez Por supuesto,no mugreros como el prianismo.en las proximas elecciones todos a votar por Morena!!!",
"@YasItalian @AlessandraRdlv @lopezobrador_ @JesusRCuevas @XochitlGalvez ahhh, entonces voy a votar por esos partidos donde si pudieran seguirian metiendo mujeres a la carcel por   abortar y donde las consideran inferiores al hombre y creen que deben estar sujetas a la tutela de un marido.  Suenan, Morena no va a perder.",
@ChicShion @Claudiashein Todos a votar en masa x la mejor: @XochitlGalvez #EsXochitl,
@lopezdoriga @XochitlGalvez @mario_delgado Pasen a votar para taparle el hocico a Mario Delgado.,
@sdpnoticias @XochitlGalvez Yo voy a votar por ella y si la veo no me acercare a molestar. Eso es de chairos,
"@XochitlGalvez hola, quisiera pedirte a ver si puedes influir en los partidos, para que la votacion pueda ser por internet, yo tendre que viajar el dia 3, no podria votar, ayudame si puedes porfis, saludos",
"@XochitlGalvez No puede ser.
?Tu tambien vas a vivir sacando fotos y videos tragando garnachas?
?Como por que tendriamos que votar por ti?
?En que te diferencias del inutil que despacha en Palacio?",
"@ElRoloJPDM @XochitlGalvez Pregunta sin jiribilla, porque dices que llevo a varios al extremo a votar por lopez?",
@XochitlGalvez Mexico merece mas y por eso vamos a votar por Morena,
"Es increible como en @LaCasaFamososMx votaron 31 millones de personas , ojala asi salgan a votar todos en las proximas elecciones #presidenciales por la mas chingona @XochitlGalvez",
"Con el fin de garantizar el derecho de votar el 3 de sept.,  de tod@s los inscritos en el padron, el uso de la plataforma es vital. 

@MarcoBanos @ArturoSanchezG
@_ATejeda @rubenmoreiravdz @LuisChazaroMX 

ccp @XochitlGalvez @edelamadrid @BeatrizParedes @SantiagoCreelM https://t.co/lQHxlNTb0s",
@EmilioVallejoRL @CarlosLoret @latinus_us @XochitlGalvez Por eso no van a votar por ella....lord montajes..,
"@XochitlGalvez tengo una duda, como los registros de familiares en el extranjero podran votar el 3 de septiembre?",
"@JoaqunEscobar13 Mi primera decision es votar por @XochitlGalvez 
Pero si gana @edelamadrid 
no tendria problema en votar por el.
Hoy, Mexico requiere esta manera de proceder.
El Redentor mascupano se tiene que ir a la xingada.",
"Despierta Mexico mira lo que gana @CitlaHM ademas de sus $256, 000 mensuales 
Estos politicos no los tiene ni Obama 
Pueblo pobre politicos ricos 
No hay duda que debemos votar por @XochitlGalvez porque estos de Morena salieron peores
-#MorenaCuevaDeDelincuentes",
"Datos duros de Citlalli de la pagina del senado 

Se le ha pagado por concepto de Dieta hasta el momento mas de 8 millones de pesos. 

Lleva solo dos iniciativas presentadas en individual. 

7% de las sesiones no fue a trabajar y metio justificante

?Que opinan? Los leo https://t.co/5MPharD9yF",
"Comprando cerveza a los incautos, que segun ella van a votar por ella por una cerveza... @XochitlGalvez ni con cerveza vas a comprar a la gente...",
"?No eran gelatinas?
https://t.co/ZuoTwrEDQc",
@ryo_hermoso @XochitlGalvez Esooo mi futura presidenta de Mexico  YA ME URGE IR A VOTAR ,
@AlExCoL06 @XochitlGalvez Pero al menos es real no como la bola de acarreados que ya no van a votar por la continuidad,
@XochitlGalvez Por primera vez tienes razon Mexico merece mas . Por eso vamos a votar por Claudia sheinbaum para que siga la 4ta transformacion,
"@catrina_nortena @XochitlGalvez Si yo hubiera estado alli no me habria dado cuenta de su presencia, ni la de ningun otro personaje famoso, pero voy votar por ella.",
@XochitlGalvez Claro sin puterias como la ideologia LGTB. Ponte buza porque podemos votar por ti siempre ore y cuando no apoyes esas mamadas.,
@chazarordz @carlosctm53 @robertsranduks @dect1608 @le_maestre @gabo_reloaded @RedRojaMx @Ritz11Ritz @chairont @DemisSantanas @mariano_teran @Fernand56379018 @daddypirupo @DavidIz35122319 @MagdaDe86897296 @adanmartinezt @IsraelTC @ADavilacrespo @GerardoUrbinaU1 @cpflores66 @humbertolaramt @DePoliticaTam @CONYMTZASSAD @edizl @GildoGarzaMx @JavierMotaV @Anibalmunizmx @Dulcesoledadd @MennyValdz @sincensuratamps @JLozanoA @TrukitoTam @elbombas22 @AlemanPatto @Chiva2023 @Rosyglflz @JoeRooms1 @cecyvogel @XochitlGalvez @mangliomurillo @MonMaron @ricardogamundi @Dr_AVillarreal @gobtam @ArmandoOrta Por eso a votar masivamente por #morena enel 2024 Para tener mayoria calificada y aprobar la reforma Judicial y seguir con la4T que ahora sera la 5T,
"Solo una cinica y retrograda podria celebrar la decadencia de un pueblo que lo que ha hecho solo es sufrir, donde su libertad fue nulificada por la voluntad de unos que se creen mas que Dios.

Votar por @Claudiashein o @XochitlGalvez seria ir en la misma direccion.",
Hace 97 anos nacio Fidel Castro. El pueblo hermano de Cuba celebra a su lider historico. Mi felicitacion en un dia como hoy en que honramos su memoria y mantenemos vivo su ejemplo. #FidelPorSiempre. @yeidckol https://t.co/pwXJAS2bx9,
"@marcela_mrobles @XochitlGalvez Sinceramente esta muy confuso 
Me tengo que registrar de nuevo para volver a votar?",
"@VikiReal1 @XochitlGalvez @PartidoMorenaMx Pronpon tu ??

X D que no es ma facil exigir y votar por ideas y no retorica?

Claro es un tema de TODOS pensar 

Pero esta claro que Mexico Vota con el higado 

Por eso se merece el gob que tiene, pero eso no gusta quejarnos y hacernos la victima y ver quien es el redentor ",
"@VikiReal1 @XochitlGalvez @PartidoMorenaMx Ese es el error votar por lo menos peor, tragarnos lo primero que veamos por redes y TV que es el candidato Perfecto

Debemos votar por ideas politicas que han sacado historicamente de la pobreza a las sociedades 

Y nos vamos por la retorica y la tipica pues ponte tu

",
Y su ideota es votar por los nuevos corruptos del @PRI_Nacional y del @AccionNacional @XochitlGalvez  unos genios jajaja,
"Asi las cosas ...
Surrealismo total en Mexico https://t.co/JmXmBA5oSE",
@drDvdSalba01 Y su ideota es votar por los nuevos corruptos del @PRI_Nacional y del @AccionNacional @XochitlGalvez  unos genios jajaja,
"@XochitlGalvez Y eso, que, Xochitl, ya tambien le vas a hacer al Beis como en Palacio? 
Vamos a votar por ti, no por estos twitts y algunos otros que nada que ver con lo que necesitamos en el pais. 
El Toro pichaba cuando tenias 18 anos y de eso han pasado 42. Figuron, nada que ver mencionarlo",
@ryo_hermoso @XochitlGalvez Pero quien va a votar por ella??? Esta quemadisimo el prian y ella porfa pongan otra la Lela Tellez o al marihuano de Fox o anito todos estan apestosos a corrupcion muy embarrados de esa cagada,
@VictoriaLinar3s @XochitlGalvez Deberias votar por ella. Tu eres obradorista.,
...Ya acabo por salirle todo el aire a @XochitlGalvez??.. Porque @edelamadrid les marco la pauta de como se vienen las cosas. Espero que ahora si se ponga seria y deje de vender espejitos como lo hizo el #ImbecilDePalacio en su momento y ahi fueron todos a votar por el.,
@XochitlGalvez Hay que registrarse ya que de otra manera no se puede votar en este proceso !  Queremos un cambio hagamoslo desde este proceso para apoyar a Xochitl camino a la presidencia !  ,
"@corazond3pollo @MycroftHolmesB @ZuritaCarpio @XochitlGalvez El narco. O que diga, morena, que es lo mismo.

Y ahi van de pend... (u obligados) a votar por ellos.",
Para sentarte a seguir viendo la mananera de #AMLO #AmloElFracasoPresidencial #AMLOelReyDeLaCorrupcionMentiraYMuerte y esperar a que algo pase o salir a la calle buen ASPIRACIONISTA y votar por @XochitlGalvez #XochitlVa #XochitlGalvezPresidenta2024 pq #MexicoMereceMas!! ,
"@Antonio272718 @AlbertoSH9 @ryo_hermoso @XochitlGalvez Por aquello del 'voto util', para mi los cuatro tienen capacidad y mi voto quien resulte electo, pero si he de votar por la union de Mexico para elegir un candidato",
@EF_Nacional @XochitlGalvez El financiero y Xochitl que no se hagan pen.. Jos todos sabemos que Claudio x Gonzalez y la oligarquia estan detras de Xochitl. Votar por Xochitl es regresar al pasado donde los grandes empresarios no pagaban impuestos... ...   en 2024 voto masivo para Morena.,
"Sra @XochitlGalvez , si en usted muchos estan depositando la esperanza de un cambio , de verdad , ojala pueda evitar tomarse fotos con la esencia misma de lo que llevo q varios al extremo de votar por Lopez. A gente como ese senor la GRAN mayoria lo vomitamos! https://t.co/Bg9sh4WZDc",
"@XochitlGalvez ! Aspiracionista, luchadora, emprendedora, empresaria, carismatica, inteligente, humanista.  QUE MAS QUEREMOS, POR UN VOTO MEXICANOS.  QUE MAS QUEREMOS,. TODOS A VOTAR POR XOCHITL GALVEZ PARA PRESIDENTA DE MEXICO. XOCHITL GALVEZ SERA NUESTRA PROXIMA PRESIDENTA DE MEXICO. !! siii",
Por eso mismo que dijistes. No vamos a votar por ti.@XochitlGalvez  @Xochitl2024  BOTARGA RATERA.   Y a toda esa gente que segun tu te sigue. Pon los a vender gelatinas. Para ver cuantos se hacen de $$$ dinero como tu.  PINCHE RATERA,
"Viva el amor y La Paz 

De norte a sur, de este a oeste, la gente sabe que Mexico merece mas.

#XochitlVa https://t.co/pGIGjAhVQF",
@BernardoBolanos @XochitlGalvez @Claudiashein Votar por Xochitl,
"@intelligent_Spo @edelamadrid @XochitlGalvez Si, sea cual sea el finalista se les debe de apoyar. Lo mismo si no gana @XochitlGalvez . Son los unicos en verdad viables, y ojala ambos consideren sumarse a sus circulos rojos asi como subir a @BeatrizParedes , a Cabeza de Vaca y demas que en verdad sumen. Lo importante, VOTAR.",
"@hinojosa_berta @CarlosAnguloP @XochitlGalvez Yo no puedo proponer, solo puedo votar.",
"!Que miedo! Aunque, votar por la psedo indigena, foxista y tamalera @XochitlGalvez no es una opcion seria o si?",
?Apoyarias a #ClaudiaSheinPAN si la nomenklatura corrupta hace sus chicanadas de siempre y la imponen?,
"@Danielrubrick_ @XochitlGalvez Jaja! Que risa, si te hubieran puesto a la Tellez, dirias lo mismo. En el fondo sabes que esa senora no tiene capacidad,te mueve un odio irracional, y sin embargo gozas d los beneficios del gob. actual. El PRIAN es tan sucio y que haya gente capaz de votar por el es sorprendente.",
@intelligent_Spo @edelamadrid @XochitlGalvez Si queda la senora galvez anulo mi voto xk seria lo mismito votar x galvez,
"@XochitlGalvez Iba a votar por usted, pero desde que se declaro izquierda ya no, para que queremos izquierda si ya la tenemos actualmente",
"@XochitlGalvez No puedo creerlo, entre mas la leo mas me convenzo de no votar por usted ni yo ni mi comunidad y el dia que vengan los de su partido a pedir el voto los vamos a correr",
"@intelligent_Spo @edelamadrid @XochitlGalvez Claro se apoyara al que quede que no sea Morena fueron los Mexicanos que votaron con la rabia  ahora se trata de votar a morena y votar por el frente ,,,,",
@intelligent_Spo @edelamadrid @XochitlGalvez Obvio que si. Votar por los Morenarcos no es opcion.,
