Tweet,Clasificacion,
"""Estoy emocionado por el cambio y la innovación que @XochitlGalvez traerá a México. ¡El futuro es brillante!""",1,
"""Con @XochitlGalvez, México tiene la oportunidad de ser líder en la región. ¡Vamos por ese futuro prometedor!""",1,
"""La determinación de @XochitlGalvez para mejorar México es lo que nos motiva a todos. ¡Juntos por un mejor país!""",1,
"""El liderazgo de @XochitlGalvez es lo que México necesita para enfrentar los desafíos del futuro. ¡Estoy con ella!""",1,
"""La visión de @XochitlGalvez para un México próspero y unido es inspiradora. ¡Vamos a hacerlo realidad juntos!""",1,
"""Con @XochitlGalvez al mando, México tiene un futuro brillante por delante. ¡Estoy listo para apoyarla!""",1,
"""La pasión y el compromiso de @XochitlGalvez con México son inigualables. ¡Ella es la líder que hemos estado esperando!""",1,
"""México necesita un cambio, y @XochitlGalvez es la respuesta. ¡Vamos por un México más fuerte y unido!""",1,
"""Estoy convencido de que @XochitlGalvez tiene lo que se necesita para llevar a México hacia un futuro más brillante.""",1,
"""El compromiso de @XochitlGalvez con el bienestar de todos los mexicanos es evidente. ¡Ella es la líder que México necesita!""",1,
"""Con líderes como @XochitlGalvez, el futuro de México es prometedor. ¡Estoy emocionado por lo que viene!""",1,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro más brillante y próspero.""",1,
"""México necesita un cambio, y @XochitlGalvez es la líder que nos guiará hacia ese cambio. ¡Vamos por un México mejor!""",1,
"""Estoy listo para ver a @XochitlGalvez tomar las riendas de México y llevarnos hacia un futuro próspero y unido.""",1,
"Claudia Sheinbaum, tu incompetencia es asombrosa. No mereces el voto de nadie. #FueraSheinbaum",0,
"Claudia Sheinbaum, eres una farsante. Tu gobierno es un desastre y solo te importa tu imagen. No mereces el voto de los ciudadanos. #FueraSheinbaum",0,
"Claudia Sheinbaum, tu corrupción es repugnante. No mereces el apoyo de nadie. #NoVotaréPorTi ",0,
"Sheinbaum, tu ineptitud es vergonzosa. Has fallado en todos los aspectos. #ClaudiaInútil",0,
"Claudia Sheinbaum, eres la personificación de la ineficiencia. No mereces liderar ni siquiera un equipo de jardinería. #SheinbaumIncapaz",0,
"Tu gobierno es una burla, Sheinbaum. La ciudad está sumida en el caos y tú solo te preocupas por tu imagen. #ClaudiaDesastre",0,
"No tengo palabras suficientes para describir tu ineptitud, Sheinbaum. Eres un insulto a la inteligencia. #FueraClaudia",0,
"Claudia Sheinbaum, ¿alguna vez has hecho algo útil por esta ciudad? No lo creo. #SheinbaumInútil ",0,
No hay peor desgracia para una ciudad que tener a Claudia Sheinbaum como gobernante. #NoVotaréPorTi ,0,
"Claudia Sheinbaum, tu incompetencia es tan grande que da vergüenza ajena. No mereces ni el aire que respiras. #SheinbaumIncapaz",0,
No caigas en la trampa de votar por Sheinbaum. Su incompetencia nos llevará al desastre. #NoVotarPorClaudia ,0,
Sheinbaum no merece nuestro voto. Su gestión ha sido un fracaso total. #FueraSheinbaum ,0,
No permitas que Sheinbaum siga destruyendo nuestra ciudad. Es hora de un cambio real. #NoVotarPorClaudia ,0,
Sheinbaum ha demostrado una y otra vez que no está a la altura del cargo. No le des tu voto. #FueraClaudia ,0,
"Si quieres un futuro mejor para nuestra ciudad, no votes por Sheinbaum. #NoVotarPorClaudia ",0,
Sheinbaum ha demostrado ser incapaz de resolver los problemas más básicos. No merece ser reelegida. #FueraSheinbaum ,0,
No caigas en las mentiras de Sheinbaum. No merece tu voto ni tu confianza. #NoVotarPorClaudia ,0,
"Sheinbaum solo se preocupa por su imagen política, no por el bienestar de los ciudadanos. #FueraClaudia ",0,
No podemos permitir que Sheinbaum siga gobernando nuestra ciudad. Es hora de un cambio real. #NoVotarPorClaudia ,0,
Sheinbaum ha demostrado ser una líder débil e ineficiente. No merece nuestro voto. #FueraSheinbaum ,0,
" Claudia Sheinbaum, eres una rata corrupta que no merece el voto de nadie. #NoVotarPorClaudia",0,
" No caigas en las garras de la corrupción, no votes por Sheinbaum. #FueraClaudia ",0,
Sheinbaum es un claro ejemplo de la podredumbre en la política. No merece nuestro voto. #NoVotarPorClaudia ,0,
No podemos permitir que una rata corrupta como Sheinbaum siga gobernando nuestra ciudad. #FueraSheinbaum,0,
"Sheinbaum, tu corrupción es repugnante. No mereces el apoyo de los ciudadanos. #NoVotarPorClaudia",0,
"No votaré por Sheinbaum, una política corrupta que solo se preocupa por llenarse los bolsillos. #FueraClaudia",0,
"Sheinbaum, tus actos de corrupción nos han dejado sin esperanza. No mereces nuestro voto. #NoVotarPorClaudia",0,
"Claudia Sheinbaum, eres la personificación de la corrupción en la política. #FueraSheinbaum",0,
No permitamos que una rata corrupta como Sheinbaum siga hundiendo nuestra ciudad. #NoVotarPorClaudia,0,
"Sheinbaum, tu corrupción es evidente. No mereces ni un voto más. #FueraClaudia",0,
"Claudia Sheinbaum, no voy a votar por ti. Tu incompetencia es evidente. #NoVotarPorClaudia",0,
Nadie en su sano juicio debería votar por Claudia Sheinbaum. Su gestión ha sido un desastre total. #NadieVotePorClaudia,0,
"Claudia Sheinbaum, nunca serás presidenta. Tus fracasos hablan por sí mismos. #NuncaSerásPresidenta",0,
No permitamos que Claudia Sheinbaum llegue a la presidencia. Su ineptitud no tiene límites. #NuncaLlegarásALaPresidencia,0,
"Sheinbaum, no cuentes con mi voto. Y espero que nadie más lo haga. #NoVotarPorClaudia #NadieVotePorClaudia",0,
Nunca apoyaré a Claudia Sheinbaum. No merece ni siquiera consideración para llegar a la presidencia. #NuncaSerásPresidenta,0,
Nadie en su sano juicio debería votar por Claudia Sheinbaum. No merece el poder que busca. #NadieVotePorClaudia,0,
"Claudia Sheinbaum, tus sueños de ser presidenta son solo eso, sueños. Jamás se harán realidad. #NuncaLlegarásALaPresidencia",0,
No voy a votar por Claudia Sheinbaum. Su incapacidad para gobernar es alarmante. #NoVotarPorClaudia,0,
"Nunca apoyaré a Sheinbaum en su ambición por llegar a la presidencia. No lo lograrás, Claudia. #NuncaSerásPresidenta",0,
"Xóchitl Gálvez, no voy a votar por ti. Tu incompetencia es evidente. #NoVotarPorXóchitl",0,
Nadie en su sano juicio debería votar por Xóchitl Gálvez. Su gestión ha sido un desastre total. #NadieVotePorXóchitl,0,
"Xóchitl Gálvez, nunca serás presidenta. Tus fracasos hablan por sí mismos. #NuncaSerásPresidenta",0,
No permitamos que Xóchitl Gálvez llegue a la presidencia. Su ineptitud no tiene límites. #NuncaLlegarásALaPresidencia,0,
"Gálvez, no cuentes con mi voto. Y espero que nadie más lo haga. #NoVotarPorXóchitl #NadieVotePorXóchitl",0,
Nunca apoyaré a Xóchitl Gálvez. No merece ni siquiera consideración para llegar a la presidencia. #NuncaSerásPresidenta,0,
Nadie en su sano juicio debería votar por Xóchitl Gálvez. No merece el poder que busca. #NadieVotePorXóchitl,0,
"Xóchitl Gálvez, tus sueños de ser presidenta son solo eso, sueños. Jamás se harán realidad. #NuncaLlegarásALaPresidencia",0,
No voy a votar por Xóchitl Gálvez. Su incapacidad para gobernar es alarmante. #NoVotarPorXóchitl,0,
"Nunca apoyaré a Gálvez en su ambición por llegar a la presidencia. No lo lograrás, Xóchitl. #NuncaSerásPresidenta",0,
"Claudia Sheinbaum, tus aspiraciones presidenciales son un chiste. Nunca serás presidenta, tu incompetencia es desgarradora. #NuncaSerásPresidentaClaudia",0,
"No importa cuánto intentes Claudia Sheinbaum, nunca serás presidenta. Tu gestión es un desastre y nadie quiere a una mandataria fracasada. #NoSerásPresidentaClaudia",0,
"Claudia Sheinbaum, tus sueños de ser presidenta son solo eso, sueños. Tu falta de liderazgo y corrupción te persiguen. #NuncaSerásPresidenta",0,
"Nunca votaré por Claudia Sheinbaum, una candidata incompetente y sin visión. No merece ni siquiera consideración para la presidencia. #NoSerásPresidentaClaudia",0,
"Claudia Sheinbaum, tu ambición por llegar a la presidencia solo demuestra tu desesperación por más poder. Pero nunca serás presidenta. #NuncaSerásPresidenta",0,
"Sheinbaum, es hora de que aceptes la realidad: nunca serás presidenta. Tu incapacidad para gobernar es evidente y repugnante. #NoSerásPresidentaClaudia",0,
"Claudia Sheinbaum, tu postulación hacia la presidencia es un insulto a la inteligencia de los ciudadanos. Nunca serás presidenta. #NuncaSerásPresidenta",0,
"No importa cuánto te esfuerces, Claudia Sheinbaum, nunca llegarás a la presidencia. Tu historial de fracasos te condena. #NoSerásPresidentaClaudia",0,
"Claudia Sheinbaum, el pueblo rechaza tu postulación hacia la presidencia. Nunca serás presidenta, y eso es algo que debes aceptar. #NuncaSerásPresidenta",0,
Nunca apoyaré a Claudia Sheinbaum en su afán por llegar a la presidencia. Su ineptitud y falta de ética son inaceptables. #NoSerásPresidentaClaudia,0,
"Claudia Sheinbaum, no importa cuánto intentes engañar al pueblo, nunca serás presidenta. Tu legado de corrupción habla por sí solo. #NuncaSerásPresidenta",0,
No votar por CLAUDIA SHEINBAUM,0,
@emilozve @huichis_mx @lopezobrador_ Con No Votar con CLAUDIA SHEINBAUM le arruinamos sus deseos de PRESIDENTE.,0,
"@emilozve @huichis_mx @lopezobrador_ CLAUDIA SHEINBAUM. es TRAIDORA siempre lo ha sido, PERTENECE al gpo. Del NEOLIBERALISMO y su JEFE ES SOROS. NO VOTAR Y PROMOVER EL NO VOTAR PIR CLAUDIA SHEINBAUM .",0,
@Unbogo @SoyLyn05 @PartidoMorenaMx Pues ahora PROMOVER NO VOTAR POR CLAUDIA SHEINBAUM.,0,
No votar por Claudia Sheinbaum es lo que se deberia hacer. No lo permitan,0,
"Votar por Claudia Sheinbaum seria un terrible error de los mexicanos. 

Ya vimos como dejo CDMX, ?que nos esperaria para nuestro pais?",0,
ALERTA NO VOTAR POR CLAUDIA SHEINBAUM PARA PRESIDENCIA,0,
@taller2006 Difundamos Vero y pedir NO VOTAR PIR CLAUDIA SHEINBAUM. EMPIEZO,0,
No VOTAR POR LA TRAIDORA CLAUDIA SHEINBAUM,0,
No pienso votar por Claudia Sheinbaum Pardo (@claudiashein,0,
"Por favor, por favor, por favor, en serio, no vayan a votar por Claudia Sheinbaum. Se los pido POR FAVOR. Si se puede caer mas bajo",0,
"SI PIENSAN QUE EL PUEBLO VA A VOTAR POR CLAUDIA SHEINBAUM ESTAN MAL DE LA CABEZA, ESTA SENORA QUE NO TIENE LA CAPACIDAD NI PARA HABLAR, MUCHO MENOS PARA DIRIGIR UN PAIS! OJALA LOS AMLOVERS NO SE DEJEN ENGANAR Y VOTEN POR OTRAS OPCIONES MUCHO MEJORES QUE TENEMOS!",0,
"De verdad no entiendo a la gente que piensa votar por Claudia Sheinbaum , no le cabe en la cabeza",0,
No pienso votar por alguien que representa fielmente el Priismo como Claudia sheinbaum.,0,
 ¿Votar por Claudia Sheinbaum? ¡Ni en mis peores pesadillas! Su ineptitud y falta de liderazgo son evidentes. #NoVotaréPorClaudia ,0,
"Claudia Sheinbaum, tu postulación es una broma de mal gusto. No mereces ni un solo voto. #ClaudiaNoMeRepresentas ",0,
" Claudia Sheinbaum, tu gobierno ha sido un desastre total. No confío en ti ni para barrer las calles. #NoVotaréPorClaudia ",0,
No voy a desperdiciar mi voto en Claudia Sheinbaum. Su gestión ha sido un fracaso y no merece ser reelegida. #ClaudiaNoEsOpción ,0,
"Claudia Sheinbaum, eres la personificación de la incompetencia. No mereces ni el más mínimo apoyo. #NoVotaréPorClaudia ",0,
No hay forma de que vote por Claudia Sheinbaum. Su falta de transparencia y corrupción son inaceptables. #ClaudiaNoMeEngañas,0,
"Claudia Sheinbaum, tu gobierno ha sumido a la ciudad en el caos. No mereces ni un solo voto de confianza. #NoVotaréPorClaudia",0,
No caeré en las mentiras de Claudia Sheinbaum. Su promesa de cambio se ha convertido en un desastre. #ClaudiaNoEsLaSolución,0,
"Claudia Sheinbaum, tus acciones han demostrado que no tienes la capacidad para gobernar. No contarás con mi voto. #NoVotaréPorClaudia",0,
No voy a ser parte del error de votar por Claudia Sheinbaum nuevamente. Es hora de un cambio real. #ClaudiaYaNo,0,
"La corrupción que rodea a Claudia Sheinbaum es tan evidente que es imposible que gane la presidencia. No será presidenta, su destino está sellado. #ClaudiaNoGanará ",0,
"La sombra de la corrupción persigue a Claudia Sheinbaum, por eso nunca será presidenta. Su reputación la precede y nadie confiará en ella. #ClaudiaNoSeráPresidenta ",0,
Claudia Sheinbaum y la corrupción son una pareja inseparable. Su ambición desmedida la condena a no ganar la presidencia. #ClaudiaNoGanará,0,
"La corrupción es el sello distintivo de Claudia Sheinbaum. No hay forma de que llegue a la presidencia, su pasado la condena. #ClaudiaNoSeráPresidenta",0,
"Claudia Sheinbaum, la sombra de la corrupción te sigue a donde vayas. Nunca serás presidenta, nadie quiere a una líder corrupta. #ClaudiaNoGanará",0,
La corrupción en el gobierno de Claudia Sheinbaum es tan profunda que la descarta automáticamente como futura presidenta. #ClaudiaNoSeráPresidenta,0,
Claudia Sheinbaum no puede escapar de su pasado corrupto. Ningún ciudadano en su sano juicio la elegiría como presidenta. #ClaudiaNoGanará,0,
"La corrupción es la marca indeleble en la carrera política de Claudia Sheinbaum. No será presidenta, su historial la condena. #ClaudiaNoSeráPresidenta",0,
Claudia Sheinbaum y su historial de corrupción son suficientes para asegurar que nunca ganará la presidencia. #ClaudiaNoGanará,0,
"La corrupción en el gobierno de Claudia Sheinbaum es un asunto de conocimiento público. No será presidenta, su reputación la precede. #ClaudiaNoSeráPresidenta",0,
"Claudia Sheinbaum Pardo (@claudiashein) deberia estar en la carcel, no de campana. Tengo claro que no voy a votar por Claudia. Que se retire de la contienda:",0,
Otra razon para no votar por claudia sheinbaum quien encubre las corruptelas de la xochil,0,
" la verdad yo por quien no votaria es por Claudia Sheinbaum, ha mostrado una obsesion y ambicion por llegar, ",0,
"@Claudiashein @warkentin Lo peor que le puede pasar a Mexico es  votar por Claudia Sheinbaum. Su discurso de no hay impunidad y la realidad superan sus "" datos"".  Y un concierto gratuito no cubre la falta de medicamentos y atencion medica q la clase trabajadora necesita.",0,
"Imaginense, asi quiere ser presidente. Si en la #CDMX #ClaudiaSheinbaum no dio el ancho, demostro que no es feminista, que es el peor clon del inutil de Palacio, para que votar por ella, ches chairos?? No les van a dar nada, ni croquetas. 
#Linea12NoSeOlvida 
#MetroCDMX",0,
"todxs estamos de acuerdo de que no debemos votar por  Claudia Sheinbaum, vdd?",0,
"@Grafocafe Quien saben las ondas judaicas y la agenda de Soros sabria que nunca se debera votar por ella, por que ya viene aleccionada, ni un voto a Claudia Sheinbaum!",0,
No voy a votar por Claudia Sheinbaum Pardo (@claudiashein) seria como votar por la version femenina de Carlos Salinas de Gortari:,0,
Votar por Claudia Sheinbaum es odiar a Mexico.,0,
"Ahi les van tres razones por las que creo que la gente no deberia votar por Claudia Sheinbaum.

1-El gasto excesivo de publicidad que se mostro con presupuesto de la CDMX.

2-Se le quema diario el metro de la CDMX.

3-Pierde elecciones y con ella jamas habria mayoria calificada.",0,
@El_Universal_Mx Una razon mas para NO VOTAR POR Claudia Sheinbaum.,0,
"@El_Universal_Mx Otra razon mas para NO votar por Claudia Sheinbaum 
Par de corruptos.",0,
"@alvaro_delgado @Claudiashein @OHarfuch No lo puedo creer, otra vez rompio mis ilusiones. Ya no voy a votar por ella.

El Gob de Claudia Sheinbaum no seria capaz, en su tiktok dice que nos va a proteger. https://t.co/O9f529bZdZ",0,
nadie deberia de votar por claudia sheinbaum,0,
"Otra Razon mas para no votar por Claudia Sheinbaum. Esta dona de personalidad falsa, gris y pretenciosa ni es presidenta y ya quiere tirar a la basura el proyecto soberanista de AMLO para traer de vuelta el sistema podrido y fallido que nos ha dejado puras desgracias.",0,
@AntonioHdez59 @Arouet_V @Claudiashein MEGA PELIGRO!!!! NO SE LES OCURRA VOTAR POR ELLA ....YA NETA,0,
"@Claudiashein Hola Claudia, ni de pedo voy a votar por ti",0,
"@DeniseDresserG @Claudiashein No voy a votar por Xochitl!!!
Es racista y contraria a la clase trabajadora.
En el mundo ya se discute la reduccion de la jornada laboral y esa senora habla de como si trabajas menos de 8 horas diarias eres un huevon cultural.",0,
"@Claudiashein Una razon mas para no votar por ud, sino botarla.",0,
"@viral_metro @Claudiashein @MetroCDMX @UNAM_MX @martibatres @bbcmundo @nytimesworld @elpaismexico Se deslinda por eso muchos no vamos a votar por ella, como se robo 2000 de cada trabajador del gobierno, se calcula 200 millones,",0,
@viral_metro @Claudiashein @MetroCDMX @UNAM_MX @martibatres @bbcmundo @nytimesworld @elpaismexico No vayan a votar por morena por favor,0,
"@Claudiashein Si bien no la sabiduria en total , si tenemos experiencia y prudencia para no votar por ti Claudia",0,
@lopezdoriga Una razon mas para nunca votar por ti @Claudiashein,0,
@CarlosLealMx @Claudiashein @XochitlGalvez Razon de mas para no votar por ninguna de ellas.,0,
"""No puedo votar por una criminal""
@Claudiashein 
Hija de...
@lopezobrador_",0,
@thealienist20 @pedroferriz3 @XochitlGalvez @Claudiashein Piensa que el dizque pueblo NO son acarreados. Ni van a votar por la momia viviente.,0,
@Claudiashein Solo por eso no voy a votar por ti..... Saludos momia,0,
@AntonioAttolini @Claudiashein @Tanech_Sa No van a votar por ella ni sus familiares.,0,
"@EmmanuelReyesC @Claudiashein Gracias por desnudarte y saber por quien no  debemos de votar.  Es vulgar su forma de hacer politica,  el adversario esta en ""Frente"".",0,
@ArturoVillegasQ @Claudiashein Dios nos abrio los ojos para no votar mas por MORENA POR CORRUPTOS. SON PEORES QUE ANTES,0,
"Por tener seguidores increiblemente groseros, @ClaudiaLizaldi llama a no votar por su tocaya @Claudiashein 

https://t.co/lT3QpSqYp9",0,
@Claudiashein No vamos a votar por ti.,0,
Por favor @Claudiashein diles a tus robots telefonicos que dejen de estar jodiend@ ... no voy a votar por ti... #XochiltGalvezPresidenta2024,0,
"@Ferjaz2021 @Fercoca @lopezobrador_ @Claudiashein Ese mismo pueblo es critico, pero ya lo veras por claudia no van a votar, nadie quiere regresar al PRI ni siquiera los que reciben limosna del gobierno",0,
"@Claudiashein Jajajaja!! No le creo NADA no voy a votar por usted, lo hice desafortunadamente y deja hecha PEDAZOS a CDMX No vuelvo a cometer el mismo error",0,
@EderGuevaraM @m_ebrard @lopezobrador_ @AlfonsoDurazo @mario_delgado @Claudiashein Ya no voy a votar x Morena..,0,
@abrahamvanaya @lopezobrador_ @XochitlGalvez @Claudiashein Ni tu puta madre va votar por Xochitl no mames jajajaja,0,
"@viral_metro @MetroCDMX @GobCDMX @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @AristeguiOnline Ya saben por quien NO VOTAR, el dinero del mantenimiento se fue a su campana CSP",0,
"@Claudiashein No mas anda de copiona, piensa que se mira bonita o que. Si queda usted yo no pienso votar por morena.",0,
"@Claudiashein No podria votar por ti! 
Una persona que no se pronuncia, ante las masacres, las desapariciones, los femenicidios. Ante una persona indolente, y rodeada de comodidades y seguridad, pareciera que vive en un  valle griego.",0,
@Radio_Formula @Claudiashein @m_ebrard Claudia mentirosa y ratera Sheinbaun por favor no votar por ella ni porMorena Acuerdence del Metro linea 12  no pago ningun centavo a nadie y esos es complice del Collegio Rebsamen,0,
@Claudiashein No nos importa Claudia. De todos modos nadie va a votar por ti ,0,
"@NachoRgz @m_ebrard @lopezobrador_ @Claudiashein NO VAMOS A VOTAR POR UN TRAIDOR!!!
#EsClaudiaPresidenta2024",0,
@lopezobrador_ chtm y @Claudiashein ni creas que vamos a votar por ti #LagosDeMoreno no se va olvidar,0,
"@Claudiashein @lopezobrador_ No gracias, no vuelvo a votar por Morena",0,
"@lopezobrador_ No vamos a votar por tu novia @Claudiashein, aun que quieras chantajear os con ""el proyecto"".
No vamos a tolerar una imposicion, ni tuya, ni de tu patron @JesusRCuevas, ni de nadie.",0,
"@EFGANCIRA @Claudiashein A como chin..... con tu Claudia, no voy a votar por ella jamas",0,
"@Claudiashein Ya le dieron con 4 vueltas a los mismos estados y lugares, te iba hacer una recomendacion pero mejor no, sigue como vas, a ver si en la siguiente ronda los convences mas de no votar por ti...te iba a dar otra recomendacion, pero no, mejor siguele jodiendo el oido a tus escuchas",0,
"@abrahamvanaya @Claudiashein Morena, la desgracia de Mexico, ningun partido ha provocado tantas muertes como ellos, Pandemia, Acceso a Salud, Proteccion Civil, Inseguridad, Femenicidios, Secuestros, Desapariciones, Votar por Morena nos hace pobres y enferma.",0,
"Espero que TODOS los usuarios del metro recuerden en 2024 que la corcholacra @Claudiashein uso el presupuesto de mantenimiento del metro en propaganda.
No vuelvan a cometer el error de votar por una rata inutil.",0,
"@Claudiashein @lopezobrador_ Ya nada mas te falta hacer un sacrificio para demostrar que eres el pueblo, nadie va a votar por ti por ineficiente",0,
"Convencidos los que trabajamos en el @GobCDMX a NO VOTAR por #Morena ya que nos dieron una menor cantidad en el #FONAC asi no se hace @Claudiashein y @martibatres 
#SUTGCDMX se quedaran sin nuestros votos. https://t.co/rL5QopIYtJ",0,
"@Claudiashein @lopezobrador_ Para nada lo que estan haciendo es que Mexico retroceda en la educacion, tecnologia y demas no pienso votar por ti jamas",0,387
"@RobertoMadrazo_ @martibatres @Claudiashein Pues espero que no vayan a votar por #MorenaCuevaDeDelincuentes 
Pero seguro seran amenazados de quedarse sin trabajo.
#MorenaEsUnASCO 
#NiUnVotoAMorena2024",0,
"@pattygmiranda @Bagao69 @Claudiashein Inepto y CORRUPTA! Globalista, neoliberal! Amiga de los odiadores de AMLO! Desprecia al pueblo, irascible, intolerante! Prefiero no votar!",0,
"@Ciro_Peraloca @RobertoMadrazo_ @martibatres @Claudiashein Claro, por el PRIAN no hay que votar",0,
@Ciro_Peraloca @viral_metro @MetroCDMX @GobCDMX @gobmx @Claudiashein @martibatres @bbcmundo @nytimesworld @elpaismexico @ONU_es NO hay que votar por el PRIAN.,0,
@Claudiashein Que aburrida eres!! No creas que vamos a votar por ti para soportar tu sonso tono de voz 6 anos,0,
"Lo peor es que los chairos van a votar de nuevo por morena, pinche bola de inutiles.",0,
@XochitlGalvez Fuera Xochitl! No seras presidenta Jajajaja suenas,0,
"@XochitlGalvez Para eso quieres la presidencia para no hacer nada como el pan y el pri, ahorita nada mas se quejan y dicen voy hacer voy hacer pero lo unico que quieren es enriquecerse. No seras presidenta.",0,
"@caali65 @XochitlGalvez Tu mundo alterno! Falso, puras mentiras, maldad veneno, NO seras presidenta",0,
"@XochitlGalvez Que bien chin#@$ che Botarga cogupta, nadie te cree, no vas a ser presidenta,  de  https://t.co/62ebu3Pp2P",0,
@arqjauregui @XochitlGalvez Esa botarga jamas sera presidenta,0,
"@XochitlGalvez Xochitl, NUNCA SERAS PRESIDENTA.",0,
@XochitlGalvez Es devastador como una mujer ignorante quiere ser presidenta https://t.co/axUqIkyVxI,0,
@catrina_nortena @XochitlGalvez Esa Galvez no llega ni a presidenta de colonia,0,
@XochitlGalvez Quieres ser presidenta y pues estas muy lejos de tener la capacidad,0,
"@XochitlGalvez .  Simplemente nunca seras presidenta de este pais! No por ser mujer,simplemente no tienes capacidad ni inteligencia! Lo unico que tienes es ambicion y solo eres una marioneta del regimen neoliberal! Una robot programada para robar a manos llenas! Que pena por ti!",0,
"@XochitlGalvez Vieja mentirosa, farsante. Nunca vas hacer presidenta lacra mentirosa.",0,
@aracelibs @XochitlGalvez Se vale sonar que una senora que no sabe nada sera la proxima presidenta del pais sigan sonando,0,
"@XochitlGalvez Callate botarga entiende, TU NO VAS A SER PRESIDENTA RIDICULA. https://t.co/UNXBMv1PPH",0,
@aracelibs @XochitlGalvez Jajajaja jajajaja nunca sera presidenta la panza de vaca,0,
@ladimitrova @XochitlGalvez @Claudiashein Eso no se pregunta. Sin lugar a dudas @Claudiashein no la quiero ni ver mucho menos como presidenta,0,
@XochitlGalvez Pobre estupida apenas abriste los ojos tanto puto gobierno ratero y ahorita si abriste los ojos. Solo por que tu campana esta por el suelo. En tus suenos seras presidenta el pueblo no te quiere estupida..,0,
@XochitlGalvez La mujer mas corrupta de Mexico y quiere ser presidenta solo que los mexicanos no esten en sus cabales votarian por la botarga X y sus conpinches del frente amplio disque que por mexico.,0,
@raespi @abrahamvanaya @CiroGomezL @lopezobrador_ @XochitlGalvez @Claudiashein @m_ebrard @adan_augusto Jajaja esta vieja tan vulgar y pendeja para hablar jamas sera presidenta. https://t.co/fmMHbb2uua,0,
"@XochitlGalvez NI UN VOTO A LA MARRANA DE LA XOCHIMILCA, CORRUPTA MENTIROSA, HIPOCRITA, NUNCA SERA PRESIDENTA. PURAS BURRADAS DICE. RIDICULA",0,
"@XochitlGalvez PURAS BURRADAS, PURAS PENDEJADAS , PURAS ESTUPIDECES CON ESA MARRANA PARADA DE LA XOCHIMILCA, NUNCA SERA PRESIDENTA ESA ESCORIA , ESA ESPURIA HIPOCRITA RATERRA Y CORRUPTA",0,
@ryo_hermoso @XochitlGalvez Otra .. ponte a estudiar! No es presidenta burra,0,
"@XochitlGalvez Deben de quitarle el fuero a esta senora @XochitlGalvez  corrupta, falseadora de documentos en E.U. esta Dona esta peor que los patos(La caga donde sea). De tonta, no renuncia a la senaduria porque ya siente a la FGR pisandole los talones. Y asi quiere ser Presidenta, Dios libre!",0,
"@XochitlGalvez No senora, a usted no le tienen miedo ni sus hijos.
Pero no se estrese, nunca va a ser presidenta de Mexico.
#XochitlSeDerrumba",0,
"@OskyParaTi @XochitlGalvez En tus suenos guajiros la pseudo indigena sera presidenta. Mexico no necesita a alguien tan corrupto y clasista para dirigirlo. Mexico vale mucho mas que una rata disfrazada y montada en bicicleta electrica. Suban, no me quiero perder el show de la caida.",0,
Calla pobre pendeja nunca serás presidenta,0,
Jamás va a funcionar bien y también JAMAS esa pendeja será presidenta.,0,
Está basura judía jamás será presidenta chairo,0,
"Claudiashein No, esta infame no será presidenta.",0,
"Titina, no serás presidenta",0,
@XochitlGalvez Estas bien tarada Xochitl y asi quieres ser presidenta. Contigo ni a la esquina.,0,
@XochitlGalvez Que ridicula esta botarga y lacra del los neoliberales que disque quiere ser presidenta primero que sepa hablar bien ella cree que por que se pone un huipil ya es indigena y ademas corrupta de cuello blanco la Xochitl Galvez,0,
@ryo_hermoso @XochitlGalvez claro que no ..ni en mis peores pesadillas esta senora aparece como presidenta de mexico ..dios nos libre,0,
@ryo_hermoso @XochitlGalvez Como creen que esta senora va hacer presidenta estarian locos en votar por ella es cogucta ,0,
@aracelibs @XochitlGalvez Jajajajajajaja la botarga jamas sera presidenta entiendan! No tiene nada para que lo sea en fin jajajaja,0,
"@XochitlGalvez Habla bien hdp, ya no la quieras componer iwal no vas a ser presidenta",0,
"@XochitlGalvez Ya callence parecen viejas verduras esa senora es una ratera se ISO rica a costa del dinero del pueblo nadie la quiere para presidenta , vieja ratera y corrupta , todavia se hace la marti la que viene de pueblo para causar lastima pero nadie le cree",0,
@XochitlGalvez Ya aburres. No debes ser presidenta. No tienes la capacidad. Eres muy mediocre. Y ratera. https://t.co/idQCrVrIQp,0,
@XochitlGalvez Nunca seras presidenta de Mexico pinche #Corrupta,0,
@XochitlGalvez Botarga corrupta ratera cinica jamas jamas seras presidenta el reclusorio femenil te esta esperando para que vallas a vender tus gelatinas jajajaja,0,
"@XochitlGalvez No sea mentirosa senora,por eso no sera presidenta de Mexico.porque usted monte como respira",0,
"@XochitlGalvez Senora no sera presidenta de mexico 
De verdad no se gaste tanto",0,
"@PoncePichardo @MiguelG23786419 @XochitlGalvez Xochitl, no vas a ser presidenta de Mexico, gorda inmunda.",0,
"@XochitlGalvez Una Ingeniera corrupta?!?! No gracias!!! 
Si en un cargo chiquito te robaste 1,400 millones, que no robarias siendo Presidenta!!! No pasaras  !!",0,
@XochitlGalvez Vete a caminar a pie con el pueblo pobre miserable porque sabes que la gente te vomita miserable rata corrupta no vas hacer presidenta por corrupta,0,
@XochitlGalvez Miserable corrupta no tienes verguenza no vas hacer presidenta por maldita mentirosa rata https://t.co/zbGndFe6fF,0,
